Index,Peak Name,Group,P1,P1,P1,P2,P2,P2,P3,P3,P3,P4,P4,P4,P5,P5,P5,P6,P6,P7,P7,P8,P8,P8,P9,P9,P9,P10,P10,P10,P11,P11,P11,C1,C1,C1,C2,C2,C2,C3,C3,C3,C4,C4,C4,C5,C5,C5,C6,C6,C6,C7,C7,C7,C8,C8,C8,C9,C9,C9
362,gi|5031753,heterogeneous nuclear ribonucleoprotein H [Homo sapiens],1211845.80336496,1480264.1315523,1481957.82833447,834846.367548926,813352.11447125,810939.168781826,943392.636266338,843723.630848238,845729.299139953,824648.457677133,826432.223219875,872453.982093146,475402.177373327,882861.098656646,398330.418866962,2253302.74472789,956938.153677481,1267727.91899477,1085323.93093406,1199744.31764387,1088403.11074875,1291735.44558737,1192270.17333569,921633.910863141,1281366.11212576,965729.466083335,935788.087253561,769024.971033518,1254377.42348887,1379475.65936724,1610961.88480468,1356878.09730918,1408362.54365077,1017782.84548302,523148.523403434,651049.653556487,665935.720257949,966077.755981922,924167.375239223,1088119.23924943,1085805.10494966,886960.856592567,759946.719452344,1227274.3076041,1097954.99051123,1241951.86630745,1104385.87205718,842694.198792011,851705.453777883,1240032.07211359,1273005.99432813,1278306.01100898,1287448.527955,1371968.22607933,1307145.32518322,403056.933113399,529246.304207031,584749.518383558
363,gi|4502303,"ATP synthase subunit O, mitochondrial precursor [Homo sapiens]",1766102.41118696,1903978.40482727,1865809.65087678,1885812.65258097,2202030.36246344,2290365.30332632,2425756.40058079,2321069.36458665,2621185.25943706,2600650.70858479,2000861.55312618,1881349.11233878,630909.374148653,1190024.14891759,974935.050766362,2233567.73583099,949231.791770287,2612152.06732181,2504445.05572375,2149652.5442174,1494105.2544996,1339159.17430162,3166129.45533663,1347775.62850187,1188807.83215136,1823979.76057368,1756898.74938304,1631701.48742785,2131019.03061845,2426078.85091157,2339179.62247687,2701753.65397949,3475710.58704972,2718810.45920735,1327778.50959065,1292008.97688626,1551198.72075211,1787161.48605395,1813539.42626728,2509094.18319754,2404561.91020277,2511183.3530572,2487233.56066795,1771663.66016924,2207963.64608787,2061819.42701843,1752357.76922454,1606641.86786873,1853920.62698898,2349210.51550744,1972749.57076691,2323883.69728954,2273779.56091002,2098027.11568653,2048171.67819978,2373525.78754414,2224902.13384092,2202398.43540541
364,gi|4826952,26S proteasome non-ATPase regulatory subunit 5 isoform 1 [Homo sapiens],435211.640246321,471179.816517754,312465.908124286,277513.85495992,213408.390063719,242826.282448162,187412.748755991,294899.186032474,251870.165034061,393350.624138811,388607.639438232,345612.089093586,216366.207995501,212760.312599506,154843.346369101,451079.599230856,234379.040425306,491785.36686488,510882.170411844,370677.443766208,327847.918679858,262663.159327601,711586.306712578,645824.819517693,399031.813527904,539851.269395647,573068.592417041,421300.949710575,408085.688357401,466454.704161989,440225.870931347,537581.584959087,357415.26327673,394785.623867927,222672.429074253,243754.307983613,195154.551112859,488427.496572851,358365.209822083,425769.826355723,306976.624039363,414997.465326203,384822.068760199,408201.475623413,440849.829998027,422011.465723514,414464.521084278,538322.79090717,550919.462939485,586537.415687081,591755.930352075,577912.098295948,476011.264150877,472613.520746809,526975.432454092,173425.831423849,527119.541334882,219312.804959684
365,gi|24432106,DBIRD complex subunit KIAA1967 [Homo sapiens],633083.910719619,742371.465437933,728438.653293169,343121.839863229,363895.063517708,495309.000634395,442227.2503058,383906.734266419,277025.711454576,443448.564592912,401975.351910468,299411.270932653,366071.257963397,478502.045275824,537552.109823124,1106644.34751893,628474.092408212,544092.702547538,659784.821241101,366081.712025562,519575.539958116,428413.601334847,434109.918600686,487855.951798512,775174.622789606,505782.079481706,406682.802338724,482849.4207068,774729.519403134,777369.507614266,847501.205251747,454766.803337756,436355.369843038,515007.231784259,279112.885907966,246394.394453565,335081.241340985,386370.477549643,495553.097417382,477959.916556469,534350.176027916,412299.450926726,341572.722781634,685637.513017276,614885.544126544,775016.157497178,598321.532974389,470614.790034887,486889.549052449,623933.439676773,634199.480806424,733610.751765812,624503.913932626,619658.034256983,695727.220322391,337546.451507255,491292.823225609,399817.217110975
366,gi|4758906,serpin B9 [Homo sapiens],1514446.5763327,2969680.73940315,2801944.23594594,1756503.09766075,1657741.53757094,1800510.0785954,1726272.17710164,1436118.02153847,1726921.73580766,2311791.08025017,2658093.76914442,2535778.46324972,927694.040683351,1584662.46500826,1030847.67764265,1128745.51638225,1675030.44282227,2843859.82285591,2740224.96552114,1817997.6187554,2052437.85349767,2359003.02833385,2181101.34094349,1969079.68513987,1988659.17135269,2026108.34215765,2081443.07637048,1897095.01030375,2807487.51251257,2702800.17008208,2747012.71377563,1516625.79560371,1519168.72121924,1536733.97532828,903296.186490887,1315294.57730429,1128877.48549198,2216475.80022985,2066120.60754938,1910772.46986968,1875094.18821246,2029572.92067792,1870530.73810304,2586398.40894021,2640285.67330611,2938262.56426668,2420238.86806041,2312252.90406606,2216446.51399691,2132445.13562919,2466931.3950058,2216692.58909298,2232114.53778776,2317170.07191801,2284939.89983208,874605.971579078,1129151.40158092,1742376.94062402
367,gi|4758078,tyrosine-protein kinase CSK [Homo sapiens],1232921.4844462,993718.31993411,1085025.06372028,762204.836988957,934047.755549072,881084.574022706,1061341.46383669,1261174.9028857,1293909.5788442,897359.63110767,674986.953913088,929216.591674713,808019.610198513,957154.012507919,1002481.10028088,1468655.00206899,1084275.97644449,680477.689922842,1044317.54497793,755870.162216035,818976.017765481,828570.046885772,954370.206899937,922507.5171566,910166.87639597,934317.0364977,907957.129798038,1031714.3038405,1174453.71269754,1241109.38248657,1188796.86346497,776652.132219268,794814.6228478,720283.455896698,514144.540184387,766601.368730506,571502.578965494,965994.373132244,632245.609955512,832108.82265157,937508.919251501,1010060.40335908,863093.706331746,1103435.34600917,998601.017887052,1112278.5395513,783111.219906204,1030127.74324312,1008351.65737259,1060510.75247919,1200392.20860402,863998.237167391,1020664.21913341,949302.022656186,987173.662030142,769760.291120452,701262.07420393,618756.076836576
368,gi|30240932,EH domain-containing protein 1 [Homo sapiens],1350469.5787165,1358896.00933687,1257613.18089619,1085416.17525468,1118015.03561791,797474.575750564,1331741.41606814,874925.996285631,1443576.08866135,1539592.33141688,1302048.38885072,1301704.61613479,1396149.80308661,1311158.14100429,942958.380408754,1786440.73382497,1306448.891426,1402592.02158011,1507001.89863603,870435.165628482,1088953.68043995,1162199.7676188,936646.126603905,1394380.87037784,1601307.28134403,1621365.4586943,1578266.07817909,1548813.52575625,1009739.48096346,1259622.60315933,1047307.45207454,1458651.54302957,1163607.51950685,1257863.92329515,1536024.95231443,1795507.83080382,1706601.68150159,1623308.79499558,1772902.90515353,1789931.50864918,1698367.26035142,1723376.6722634,1787070.71024623,1289745.01662764,1279369.06699605,1470040.38117374,1664031.1288459,1732944.96285382,1746276.01110434,1238915.34584997,1430708.75576241,1524882.73642124,1590977.23345224,1571106.59881921,1559514.63653613,1258507.84528321,1247388.24777555,2183701.73077065
369,gi|4758018,calponin-2 isoform a [Homo sapiens],1236592.25230383,1163717.44807072,1364978.37317472,2352599.90804464,2440221.71132767,2224243.05633205,3380554.27325178,3481508.57673289,3472713.47906925,2468766.07144414,2674146.7705976,2498938.11537391,2442132.56575845,2616911.32143016,2334813.62661443,1340954.87280771,1281501.40198146,889799.090176527,952924.490417649,1287278.07516861,1134444.27436294,920579.956614599,1824412.7966741,2033036.86650802,2146797.80888797,1196765.3471038,1220137.85803007,1378372.09992393,1069378.29437577,1310223.6293312,1274162.67297563,2621726.47451071,2634618.71658774,2749330.98230476,2506842.87182929,2625883.89723291,2937083.08434656,1573232.26715446,1525538.50208684,1598631.08726516,2442280.40888713,2251854.87111498,2412501.94333956,1121554.38152349,1126492.64530127,1125379.8333506,2290662.82422791,2168336.09360959,2013772.58219951,1554525.51945384,1730284.87684424,1667576.88023172,953136.135250184,1098002.11574008,1428786.71995341,2479791.90357706,2786069.5865398,2512702.08896069
370,gi|190014578,phosphatidylinositide phosphatase SAC1 [Homo sapiens],893609.757441575,953920.653678275,947180.011340996,728541.21386691,762604.528562278,751731.984202974,529301.754730109,617016.609766096,624991.117550406,650857.99428644,606021.507338858,676040.651816665,845397.791963058,998472.871839074,860134.927073405,1484028.05345888,799435.751647883,856062.313000797,1092692.67180579,699887.829454173,691468.568504373,647657.196067188,604659.77675248,579753.762537627,763736.574181145,1396973.48418543,1299219.02160086,1258340.96571068,1032213.44618125,1088705.04506638,1033782.22759405,866655.760559441,940546.463906521,889716.749707383,947976.130301073,1041990.92871068,1062893.61181497,1159713.51180569,1094297.86717327,1240161.97119341,1040755.31819479,1021761.64965342,1112618.94213067,1193369.72666178,1106165.99684804,1302214.90658239,750597.901403486,957591.550575856,946657.33476822,886775.936288598,807497.599595314,699940.167339401,987528.643241802,927920.597691306,941896.284264932,967736.451008125,773450.943945519,780166.436932222
371,gi|419636284,AP-3 complex subunit beta-1 isoform 2 [Homo sapiens],260185.846848044,447089.647894644,245738.621063859,375407.990722769,382837.110793311,281259.496180618,317320.524415992,329441.026487609,382612.843410532,258851.444009808,294814.839712805,216943.483582859,227583.759009405,254252.280094742,289444.566746997,278476.719624618,278336.594964333,205442.222011905,382043.782899904,446685.443975901,318863.384273538,372305.034285207,210604.049546377,510745.464237157,479787.098073637,300787.046554914,291358.722335951,279672.544894426,223016.925857083,339151.169590016,389538.204676822,484652.14336611,251197.323159926,153868.561058374,366580.653289801,300964.502716158,232899.879271286,318574.775435835,204699.732551596,257175.97093149,285044.365263382,215368.408252782,186707.70017282,164861.40662552,371791.942104817,219494.214856007,239604.103023793,275073.743288795,340776.272012836,346598.828565612,241057.260902841,306827.493252829,396052.514130418,274524.447667759,258174.305245076,139930.885110056,85876.4807716511,198079.056149321
372,gi|5453597,F-actin-capping protein subunit alpha-1 [Homo sapiens],1982247.52697381,2061168.41773052,1557979.68668688,728967.903239432,922536.532568121,831857.654405161,733465.349184334,560117.700693816,703956.10701134,1563005.34213484,1394782.88085063,1328149.0681327,816818.354751802,910885.292222056,755590.507615655,1308835.03044002,543185.41786986,2331027.51861014,1919497.35910687,1205947.93655302,1241603.67394123,1311357.91322121,2246529.6019052,2546395.94449072,2040458.54792716,1417293.25515468,2261512.40980827,1864253.48331778,2316537.96765589,2243272.19948902,2162200.03417835,2005622.82698258,1853139.37718597,2114352.76796921,2002529.77271084,1748998.92355164,1665458.86331021,2021886.1782554,2207197.14960314,1834941.68944816,2734051.38014487,2837296.60589963,2789654.14208278,1495722.95327329,2387268.82806045,1974828.32430364,2445016.08259514,2853571.05657625,2550873.10849264,2511929.51966646,2801467.02071855,3117678.8674623,2583046.43112038,2245130.31053782,2243775.5049665,1436325.28791761,1110004.76238087,1944093.97741649
373,gi|73486658,"aspartate aminotransferase, mitochondrial precursor [Homo sapiens]",1662198.53138303,1550109.43533855,1276384.94088197,1217239.25306773,1280152.5834823,916007.076316023,1809659.43061476,2025100.92065535,2147152.27774058,966457.551864427,1069013.6260272,1020976.3918102,517599.410218107,458478.965901902,392311.85862465,1623937.5360623,754835.90389738,1528756.61724685,1367606.09127564,903013.45854082,861383.493129628,934443.984309717,1882662.57351016,2228381.83681557,2122581.61994473,1490779.32848706,1347678.33190746,1457292.48414152,1604548.73743768,1478470.41229698,1603024.6842102,1280615.57052433,1140139.98024513,1196991.63714729,1395408.09253692,1337407.18356992,1399236.15088668,1146613.940109,1178486.73630564,1183643.07839873,910607.274019859,1585038.53849411,1769556.11119226,1294760.0325127,1254761.80707107,1234910.42100642,854628.853387935,1408370.78323713,1418725.3314565,1541126.50495361,1354034.75014012,1506849.37418992,1497885.71030184,1551419.34311233,1746564.25581129,1699548.09436268,1940709.38981707,2364280.46043371
374,gi|5453740,myosin regulatory light chain 12A [Homo sapiens],5246473.69186954,5129883.8029044,4636095.28052784,7697011.83411691,7645717.86577006,6523495.38409386,10568433.2006611,8123340.4738679,9165254.17686735,11336857.655372,11464423.9022294,9823193.35536623,8145246.00140408,9861149.16275391,8435794.63890715,4873201.17464872,4890234.72421534,6189042.23005148,7049782.5636557,6474327.87958884,6907147.72652367,6724902.21589229,14531943.3195919,14317148.2422735,16020343.8087215,7677015.55302803,8503829.46901434,7497490.44848648,5309215.75759819,5496422.4583323,5679905.4466245,14973493.7647315,14819067.4256959,15568760.7631189,24472859.0358174,27157277.0705024,19440753.6868586,8609346.85215291,8763015.06352592,8879677.93506897,11973609.4273079,11730904.3080931,12491535.3119716,6626085.67846091,6127269.27502432,6538476.37663701,9022250.89759151,8066967.09098653,8522012.55447086,7163599.12457723,7730976.11805901,7778876.40886616,4949122.24641322,4867797.48189797,5000773.62998463,25098870.5184821,27773715.0564348,30040128.5421787
375,gi|332078466,NSFL1 cofactor p47 isoform d [Homo sapiens],432400.828662707,388093.264041699,294547.393034093,453662.519611227,501208.272950055,353341.152186346,435240.462304773,417814.003465759,395612.368432185,428928.404843174,448198.346580687,412501.779083227,407455.861938497,441074.923485875,437996.963322979,661824.667922725,518480.085248659,361257.618103291,372680.116580923,399836.277815204,458864.491418787,395103.633943457,408516.031120093,242654.766915381,369772.840912386,370893.729028972,409137.861635577,415101.293232328,408174.451308362,406678.922663643,367522.908701302,382361.067910953,304139.13407551,375328.245956882,314966.79345437,358668.858210703,336560.566448791,358809.21661076,487354.059913288,378724.950645208,496783.153233817,394149.97391724,342484.63713196,439830.775298023,366283.833821877,361771.47590519,388453.654183907,439115.099318035,453026.720321756,409418.035143533,326887.394913328,368270.542306448,339767.251126397,375991.998468474,285652.3980998,398080.573058862,261858.586148639,408457.280178152
